artist	song	video_id	confidence	source	score	duration	channel	title	alternates
Surf Mesa	Carried Away	eiOGcnjob70	high	search	87	186	Surf Mesa	Surf Mesa, Madison Beer - Carried Away (Love To Love)	b9U3OBVRJhQ 85 Surf Mesa: Surf Mesa, Madison Beer - Carried Away (Love To Love) (Lyric Video) | ssGd-oFgW_k 76 Surf Mesa: Carried Away (Love To Love) | wi4kXL7BaSI 48 Surf Mesa: Surf Mesa - Carried Away (Love To Love) (Tchami Remix / Visualizer) ft. Madison Beer
Surf Mesa	Energy (feat. Zeeba)		none	search	-19	0			2FGGKeZTuU0 -22 Spinnin' Records: Chemical Surf - The Way (Official Audio) | SiXYvGE_X68 -31 F I D E L I O: Bruno Martini, Zeeba - I Do (Sub Español) | pVy0HlZP-ns -35 Beyond Radio: Crystal Skies & Mazare - Hear Me Now (feat. Luma) [DnB/Melodic Dubstep | Ophelia]
Survivor	High On You	fxhueyC70cU	high	search	87	255	Survivor Band	Survivor - High On You	2D2vqM71n5A 62 survivor0910: Survivor - High On You | g5rvJvg4eT0 53 Survivor Band: Survivor - High on You (Live in Japan 1985) | YmXgophzDq4 46 7clouds Rock: Survivor - High on You (Lyrics)
Swedish House Mafia	Don't You Worry Child	1y6smkh6c-0	high	search	95	335	Swedish House Mafia	Swedish House Mafia ft. John Martin - Don't You Worry Child (Official Video)	r1MN4pR5wXM 85 Swedish House Mafia: Swedish House Mafia - Don't You Worry Child feat. John Martin (Pete Tong Radio 1 Exc | jLQN0asg0u0 44 Popular Music: Swedish House Mafia ft. John Martin - Don't You Worry Child | DB8v0nYvGrE 41 Dreamwave studios: Swedish House Mafia - Don't You Worry Child LYRICS
Swedish House Mafia	Moth To A Flame (feat. The Weeknd)	goi92D59kIg	high	search	84	235	Swedish House Mafia	Swedish House Mafia and The Weeknd - Moth To A Flame (Official Lyric Video)	u9n7Cw-4_HQ 55 The Weeknd: Swedish House Mafia and The Weeknd - Moth To A Flame (Official Video) | Dhp1cMpNdbg 50 Swedish House Mafia: Moth To A Flame (Extended Mix) | 41NqrsMtfbw 46 TrendingTracks: Swedish House Mafia ft. The Weeknd - Moth To A Flame (Lyrics)
Swedish House Mafia	Save The World (feat. John Martin)	BXpdmKELE1k	high	search	95	216	Swedish House Mafia	Swedish House Mafia - Save The World (Official Video)	Kpw716_0fg8 54 Swedish House Mafia: Swedish House Mafia - Save The World (Live) | 8xPJ6dwofUw 38 CheshireCatVEVO: Swedish House Mafia - Save The World (Audio) | 1y6smkh6c-0 29 Swedish House Mafia: Swedish House Mafia ft. John Martin - Don't You Worry Child (Official Video)
Sweet	Fox On The Run	qBdFA6sI6-8	low	search	64	200	Official Sweet Channel	Sweet - Fox On The Run - Promo Clip (OFFICIAL)	kRv7EjjwYBI 62 Official Sweet Channel: Sweet - Fox On The Run - 45 (OFFICIAL) | 9jNt7ZGCW-o 61 Official Sweet Channel: Sweet - Fox On The Run - Top Of The Pops 23.12.1975 (OFFICIAL) | 5fZ8qKHdSHo 60 Official Sweet Channel: Sweet - Fox On The Run - ZDF Fernsehgarten 17.07.2011 (OFFICIAL)
Swimming Tapes	Alison	R2-2jArKxqY	high	search	95	196	Swimming Tapes	Swimming Tapes -  Alison (Official Audio)	HgDfTKB3zyg 40 Sounds New Sounds Good: Swimming Tapes - Alison | OmejJ2REGjA 39 B3SCI Records: Swimming Tapes - Alison | k3flO2DeQ_E 11 DistillerTV: Swimming Tapes - Alison | Live From The Distillery
Sylvester	You Make Me Feel (Mighty Real)	c3vtOEiO6TY	high	search	94	401	Sylvester	Sylvester - You Make Me Feel (Mighty Real) (Official Audio)	gD6cPE2BHic 87 Sylvester: Sylvester - You Make Me Feel (Mighty Real) | MChQ721BxiM 78 Sylvester: You Make Me Feel (Mighty Real) (Remastered 2025) | SI5LVlR1DKg 75 Sylvester: You Make Me Feel  (Mighty Real)
Tag Team	Whoomp! There It Is (Clean Version)	L6mNa_QZVHg	high	search	88	226	Tag Team - Topic	Whoomp! There It Is (Radio Edit)	uVkAbi2Bwf4 85 Tag Team - Topic: Whoomp! (There It Is) | ffCEr327W44 42 suhoruch: Tag Team - Whoomp! (There It Is) | c8AyVhs3gJU 40 Mac Campbell: Tag Team - Whoomp! (There It Is) (Original) [HQ]
Tag Team	Whoop! (There It Is)		none	search	23	0			uVkAbi2Bwf4 20 Tag Team - Topic: Whoomp! (There It Is) | ffCEr327W44 -23 suhoruch: Tag Team - Whoomp! (There It Is) | c8AyVhs3gJU -25 Mac Campbell: Tag Team - Whoomp! (There It Is) (Original) [HQ]
Taio Cruz	Break Your Heart (Remix feat. Ludacris)	y_SI2EDM6Lo	low	search	65	192	Taio Cruz	Taio Cruz - Break Your Heart (Official Video) ft. Ludacris	B-ou6uWaRr0 40 Marc Stout: Taio Cruz - Break Your Heart (feat. Ludacris) [Mixin Marc & Tony Svejda Remix] | rt_MIIdM1IM 39 ProDuctionsGamesHD: Taio Cruz Feat -  Ludacris - Break Your Heart Remix Techno | -uXwlkg_XPw 16 Tony Nguyen: Taio Cruz (ft. Ludacris) - Break Your Heart (Remix)
Taio Cruz	Dynamite	VUjdiDeJ0xg	high	search	95	250	Taio Cruz	Taio Cruz - Dynamite (Official Video)	cmubIGaKf2I 83 Taio Cruz: Taio Cruz - Dynamite | II6qHb1880o 46 Mazen Johar: Taio Cruz - Dynamite (Official Video Edit) | AFVHhb6GSMI 43 Forever Hits: Taio Cruz - Dynamite (Lyrics) | 4K Visualizer
Taio Cruz	Higher	FrK6N4db-ik	high	search	94	222	Taio Cruz	Taio Cruz - Higher (Official Video) ft. Travie McCoy	KRBS5WZMdik 87 Taio Cruz: Taio Cruz - Higher (Official UK Version) ft. Kylie Minogue | 1aHJNV5dm6c 77 Taio Cruz: Higher | RYPcpydvv1s 75 Taio Cruz: Higher
Talking Heads	Girlfriend Is Better	aK7hC8p5DJ0	high	search	80	344	Talking Heads	Girlfriend Is Better (2005 Remaster)	OL_uB_4RlJQ 75 Talking Heads: Girlfriend Is Better | GMTAjgmJvYs 48 Talking Heads: Girlfriend is Better (Live) (2023 Remaster) | lLFPDPMfrUw 44 80s records and cassettes: Talking Heads - Girlfriend Is Better (HD)
Talking Heads	Once in a Lifetime	5IsSpAOD6K8	high	search	95	225	Talking Heads	Talking Heads - Once in a Lifetime (Official Video)	fR0jgT9UX0Q 94 Talking Heads: Talking Heads - Once In A Lifetime (Official Audio) | avU4G1akaao 78 Talking Heads: Once in a Lifetime (2003 Remaster) | 9Ew1FxWY83g 40 Song Lyrics HD: Talking Heads - Once In A Lifetime (Lyrics HD)
Tame Impala	Afterthought	KaZDR2yomgA	high	search	95	244	Tame Impala	Tame Impala - Afterthought (Official Audio)	69VooFOYzoI 41 OnLyrics: Tame Impala - Afterthought (Lyrics) | F-2AyzIWEBs 38 throwawaybackup: Tame Impala - Afterthought (432hz) | E7Vp-nYSGCM 9 Childish Brandino: Tame Impala Performs “Afterthought” LIVE at Barclays Center 10.28.25 Brooklyn, New York
Tate McRae	Just Keep Watching (From F1® The Movie)	dpvQqmX6SUI	high	search	95	147	Tate McRae	Tate McRae - Just Keep Watching (From F1® The Movie) (Official Video)	lYkVZpTjuOs 75 Tate McRae: Just Keep Watching | 8ORKG0i07Dc 48 F1 The Album: Tate McRae - Just Keep Watching (From F1® The Movie) [Official Audio] | HclsqV4jEUw 41 LatinHype: Tate McRae - Just Keep Watching (From F1® The Movie)
Taylor Dayne	Can't Get Enough Of Your Love	ARErtoVJqU4	high	search	95	258	taylordayne	Taylor Dayne - Can't Get Enough Of Your Love (Official Video)	FCEBUho9YFQ 77 taylordayne: Can't Get Enough (Of Your Love Babe) | Z4Wv05WPlSA 50 taylordayne: Can't Get Enough of Your Love (C+C Extended Album Club Mix) | oYAqEktrckk 41 Love Nest: Can't Get Enough of Your Love, Babe - Taylor Dayne
Taylor Dayne	Tell It To My Heart	Ud6sU3AclT4	high	search	87	222	taylordayne	Taylor Dayne - Tell It to My Heart	TQEGZi7dEhs 78 taylordayne: Tell It to My Heart | sj_CepnZzPU 77 taylordayne: Tell It to My Heart | MUykFaVSzXI 50 taylordayne: Tell It to My Heart (Club Mix)
Taylor Swift	...Ready For It?	wIft-t-MQuE	high	search	87	211	Taylor Swift	Taylor Swift - …Ready For It?	T62maKYX9tU 86 Taylor Swift: Taylor Swift - ...Ready For It? (Audio) | Tl5hiG4sHPw 40 Hade Music: Taylor Swift - Ready For It (Lyrics) | MU_iW_7xZh4 39 Treble Clef Music: Taylor Swift - ...Ready For It? (The Eras Tour Film) | Treble Clef Music
Taylor Swift	Christmas Tree Farm	mN3rDTAdM2o	high	search	87	225	Taylor Swift	Taylor Swift - Christmas Tree Farm	Ozk8xq0Lp1g 86 Taylor Swift: Taylor Swift - Christmas Tree Farm (Lyric Video) | O2Irnn7F1PM 83 Taylor Swift: Taylor Swift - The Making Of Christmas Tree Farm | VoYf9lb_07w 39 Music Lyrics channel: Taylor Swift – Christmas Tree Farm (Lyrics)
Taylor Swift	Gorgeous	EUoe7cf0HYw	high	search	87	212	Taylor Swift	Taylor Swift - Gorgeous (Lyric Video)	dI5rNnED7iY 41 Hade Music: Taylor swift - Gorgeous (Lyrics) | EsLmvJjYBkg 40 Traduction Argentas: Taylor Swift - Gorgeous (Music Video) | c8uCZD7Ow2k 38 Audioandlyrics: Taylor Swift - Gorgeous (Lyrics)
Taylor Swift	I Can Do It With a Broken Heart	Sl6en1NPTYM	high	search	95	223	Taylor Swift	Taylor Swift - I Can Do It With A Broken Heart (Official Video)	i8_w_m6HLJ0 86 Taylor Swift: Taylor Swift - I Can Do It With a Broken Heart (Official Lyric Video) | XjlSBN82hfo 75 Taylor Swift: I Can Do It With a Broken Heart | U9qaJLzsfJg 44 7clouds: Taylor Swift - I Can Do It With a Broken Heart (Lyrics)
Taylor Swift	Love Story (Taylor's Version)	aXzVF3XeS8M	high	search	87	241	Taylor Swift	Taylor Swift - Love Story (Taylor’s Version) [Official Lyric Video]	8xg3vE8Ie_E 83 Taylor Swift: Taylor Swift - Love Story | KrsqPE9SMxo 43 Lost Panda: Taylor Swift - Love Story (Lyrics) | aGgnOChmbCo 42 MOTW - music of the world: Taylor Swift - Love Story (Taylor’s Version) (Official HD Audio)
Taylor Swift	Mean (Taylor's Version)	8AR1dKawCi8	high	search	87	243	Taylor Swift	Taylor Swift - Mean (Taylor's Version) (Lyric Video)	jYa1eI1hpDE 85 Taylor Swift: Taylor Swift - Mean | E2GpVcTcsj4 69 Taylor Swiftie: Taylor Swift - Mean (Taylor's Version) (Official Video) | faiO4RTze4A 41 LYENZURA : TAYLOR SWIFT - Mean (Taylor’s Version) (Lyrics)
Taylor Swift	Message In A Bottle (Taylor's Version)	cVaG6adE2mA	high	search	87	227	Taylor Swift	Taylor Swift - Message In A Bottle (Taylor's Version) (From The Vault) (Lyric Video)	94dEEW4IAiI 46 𝑠𝑡𝑎𝑟𝑟𝑦༄: Taylor Swift - Message In A Bottle (Taylor's Version) (From The Vault) (Official Music Video) | v783E3bp35I 41 Hade Music: Taylor Swift - Message In A Bottle (Lyrics) | mVzdAXcXzV4 32 Release - Topic: Message In A Bottle (Taylor's Version) (From The Vault)
Taylor Swift	Opalite	1FVF-9KQiPo	high	search	95	360	Taylor Swift	Taylor Swift - Opalite (Official Music Video)	4FUIEcnvT04 86 Taylor Swift: Taylor Swift - Opalite (Visualizer) | 3PJC6uPIekc 84 Taylor Swift: Taylor Swift - Opalite (Lyric Video) | ryFUW_pab4w 60 Taylor Swift Clips: Taylor Swift - Opalite (Music Video)
Taylor Swift	Paper Rings	8zdg-pDF10g	high	search	95	224	Taylor Swift	Taylor Swift - Paper Rings (Official Audio)	"5Bo0laPyRCw 46 EAS Music Channel: [Enhanced HD • 60fps] “Paper Rings"" - Taylor Swift | TET 2024 EAS Channel | CPhZca2Msa8 46 Music Industry Fan: Taylor Swift - Paper Rings (Official Video) | qL3NKbMScco 41 Lyrics by Madison: Taylor Swift - Paper Rings (Lyric Video)"
Taylor Swift	Shake It Off (Taylor's Version)	mvVBuG4IOW4	high	search	86	225	Taylor Swift	Taylor Swift - Shake It Off (Taylor's Version) (Lyric Video)	H59xVMF4zxE 79 Taylor Swift: Shake It Off (Taylor's Version) | M_JiMkVx0FU 48 Taylor's Version: Taylor Swift - Shake It Off (Taylor's Version) (Updated Official Music Video) | Z4A9ZZo_rAE 43 Lost Panda: Taylor Swift - Shake It Off (Lyrics)
Taylor Swift	You Belong With Me	VuNIsY6JdUw	high	search	87	229	Taylor Swift	Taylor Swift - You Belong With Me	vwp8Ur6tO-8 85 Taylor Swift: Taylor Swift - You Belong With Me (Taylor's Version) (Lyric Video) | yA3jAcbIzHM 41 Watermelon Music and bemu: Taylor Swift - You Belong With Me (Lyrics) | 6qro7TWqTV4 41 Swift Leaks Backup: Taylor Swift - You Belong With Me (Taylor's Version) (Music Video 4K)
Technotronic	Get Up (Before The Night Is Over)	a6xDiPubxVU	high	search	87	212	Technotronic	Technotronic - Get Up (Before The Night Is Over)	MxgMie9fuuM 78 Technotronic: Get Up (Before The Night Is Over) | 03yrtE4S_hY 42 G A: Technotronic -  Get Up (Before The Night Is Over) (1989) (4K) | R_YMekGnX2U 39 Countdown: Technotronic - Get Up! (Before the Night Is Over) (Countdown, 1990)
Technotronic	Pump Up The Jam	9EcjWd-O4jI	high	search	95	222	Technotronic	Technotronic - Pump Up The Jam (Official Music Video)	wE3ymK6MCvc 43 Digital Mount: Technotronic - Pump Up the Jam (Lyrics) | sgJC3T0JWDY 41 Countdown: Technotronic - Pump Up The Jam | COUNTDOWN (1989) | 7ZQQZ5B72gQ 40 Thomas Thibault: Technotronic - Pump up the Jam (Audio)
Technotronic	This Beat Is Technotronic	w2I64cb6Hfo	high	search	86	327	Technotronic	This Beat Is Technotronic	2Ufo1o82qlQ 42 OLD TAPES: TECHNOTRONIC  - This Beat Is Technotronic | c1d3SB3vRDU 40 Rafael Romero: Technotronic -This Beat Is Technotronic (Extended) | KcMTVjEuk6M 38 Техно Микс 90: Technotronic ft. MC Eric - This Beat Is Technotronic 1990
Teddy Swims	Bad Dreams (HUGEL Remix) (HUGEL Remix)	ddVHqjyavv0	high	search	87	182	Teddy Swims	Teddy Swims - Bad Dreams (HUGEL Remix) [Official Lyric Video]	Qh8QwVYOSVU 62 Teddy Swims: Teddy Swims - Bad Dreams (Official Music Video) | dodZcj9w2yE 46 HUGEL: Teddy Swims - Bad Dreams (HUGEL Remix) | TDT6PkXeKy0 43 AFRODISIA: Teddy Swims - Bad Dreams (HUGEL Afro House Remix)
Teddy Swims	Lose Control (Tiësto Remix)	ULKPOWolVu8	high	search	87	166	Teddy Swims	Teddy Swims - Lose Control (Tiësto Remix)	4rZpYBE7eVs 86 Teddy Swims: Teddy Swims - Lose Control (Tiësto Extended Remix) | HWJdnb6oblY 44 Bass Boosted: Teddy Swims - Lose Control (Tiësto Remix) [Bass Boosted] | eCYGU40usA4 40 SoundRecording TM: Teddy Swims - Lose Control (Tiësto Extended Remix)
Teddy Swims	The Door	VSXT4a2kRHA	high	search	95	212	Teddy Swims	Teddy Swims - The Door (Official Music Video)	MNizcYlTY6A 83 Teddy Swims: Teddy Swims - The Door (Tiago PZK Version) [Official Lyric Video] | b00RCluE5RM 56 Teddy Swims: Teddy Swims - The Door (Live) | MO9WbdToqKM 45 7clouds: Teddy Swims - The Door (Lyrics)
Teddy Swims	The Door (CYRIL Remix)	SrlKQGQI2Ks	high	search	87	211	Teddy Swims	Teddy Swims - The Door (CYRIL Remix) [Official Lyric Video]	VSXT4a2kRHA 63 Teddy Swims: Teddy Swims - The Door (Official Music Video) | MNizcYlTY6A 53 Teddy Swims: Teddy Swims - The Door (Tiago PZK Version) [Official Lyric Video] | c3dSR-dF9AU 46 MrRevillz: Teddy Swims - The Door (CYRIL Remix)
Teddybears	Punkrocker (Feat. Iggy Pop) [Squeak E Clean Remix]	EHP3NwY5fz8	low	search	54	242	teddybears	Punkrocker (Feat. Iggy Pop) (Squeak E Clean Remix)	"jgZJrItiBNg 13 Cassiopeia: Teddybears - Punkrocker (Superman) (Lyrics) ft. Iggy Pop | xqx5palqu0I 10 The Alt Cut: ""Punkrocker"" by Teddybears feat. Iggy Pop – Superman Credits Version 80% | c2nHoyOjbB4 8 Brian Mac: Punkrocker (Feat Iggy Pop) (Squeak E Clean Remix)"
Tedeschi Trucks Band	I Got You	tLIEnDeSeBU	high	search	95	261	Tedeschi Trucks Band	Tedeschi Trucks Band - I Got You (Official Music Video)	USYWAv-8VV0 76 Tedeschi Trucks Band: Behind The Song: I Got You | xgAQsz_WTec 41 DanLucky11: Tedeschi Trucks Band - I Got You - Empower FCU Amphitheater - Syracuse, NY - August 28, 2025 | rYj4JPw_8wQ 40 Scott Conacher: Tedeschi Trucks Band, I Got You, Beacon Theater, 3-14-26
Teena Marie	Lovergirl	1fyWgjhe_Zg	high	search	87	292	Teena Marie	Teena Marie - Lovergirl	"17lidZaKKPI 78 Teena Marie: Lovergirl | uPIl8_OrIjA 51 Teena Marie: Lovergirl (Special 12"" Mix) | je4HZ3t9Iig 45 7clouds Rock: Teena Marie - Lovergirl (Lyrics)"
Tenille Arts	Somebody Like That	rX-S5dwsTVA	high	search	95	200	Tenille Arts	Tenille Arts - Somebody Like That - Official Music Video	"HGivy58aGQ4 46 Harmony: Tenille Arts - Somebody Like That (Lyrics) | EtJhJSx3h80 44 Tenille Arts: Tenille Arts - Somebody Like That - Acoustic Video | 7zkkxM-x4eo 38 Song Suffragettes: Tenille Arts - ""Somebody Like That"""
Tevin Campbell	I2I	j4asUD0Ip5c	high	search	89	242	Tevin Campbell - Topic	I2I	"9egDNv987DU 41 PopsONE0: Tevin Campbell (Powerline)- I 2 I (A Goofy Movie Soundtrack) | EsNS5gnUTj4 34 Shoopdawho0p: A Goofy Movie ~ Eye to Eye I2I Scene (HD) | 7h9LP_JUVVs 30 Incomplete Beat: A Goofy Movie ""I 2 I"" Music Video (Full Song)"
Tevin Campbell	Round and Round	CfL3eCShKgQ	high	search	86	294	Tevin Campbell - Topic	Round and Round (Soul Mix Edit)	"R37iPgztcFc 44 Malik ""Mixmaster Heavy M."" Jefferson: Tevin Campbell - Round And Round (1990 HD) | 6wVyiGrHjMs 43 Baile Charme Music Ambiré: Tevin Campbell - Round And Round [ HD Widescreen Music Video ] | XOS5iF-OGqA 40 BebotExpress: Tevin Campbell (Feat. Prince) - Round & Round"
THAT KIND	Dreams	aQ--yWf6Bt4	high	search	86	229	THAT KIND	THAT KIND - Dreams [Official Visualiser]	-u5LgkoVfHE 83 THAT KIND: HOW TO MAKE: THAT KIND - Dreams | ZWM8NM6_0sA 47 The Vibe Guide: That Kind - Dreams (Lyrics) | 6vhM9-0sHDI 40 Big Beat Records: THAT KIND - Dreams
The 1975	Happiness (Dance Floor Edit)	rR1lgEMMJwo	high	search	94	287	The 1975	The 1975 - Happiness (Official Video)	fh3vJmWTEEI 79 The 1975: Happiness (Dance Floor Edit) | UO5T9P9VOto 40 Travel Music: The 1975 - Happiness (Dance Floor Edit) (Lyrics) | BSkEjvY4f1M 39 Rock Paradise: The 1975 - Happiness (Dance Floor Edit) [Lyrics]
The 1975	It's Not Living (If It's Not With You)	FzfKn-hlZwo	high	search	86	444	The 1975	The 1975 - It's Not Living (If It's Not With You)	_G0WKkjgNU4 83 The 1975: The 1975 - It's Not Living (If It's Not With You) (Vertical Video) | sWEqBjDy8jM 75 The 1975: It's Not Living (If It's Not With You) | ZqoXU583vsY 47 heartbroke corner: The 1975 ~ It's Not Living (If It's Not With You) Lyrics
The 1975	The Sound	FSnAllHtG70	high	search	87	266	The 1975	The 1975 - The Sound	LAOOgWLb9AA 54 The 1975: The 1975 - The Sound (Live From The Tonight Show Starring Jimmy Fallon) | WttRqGhVHKs 45 The 1975: The Sound (Live from Madison Square Garden, New York, 07.11.22) | H_8q8_GJN00 41 AyeLyrics: The 1975 - The Sound (Lyrics)
The Aces	Always Get This Way	ZsCfVcBFlt4	high	search	87	191	the aces	The Aces - Always Get This Way (Official Lyric Video)	h0QSNbj1iVU 54 the aces: The Aces - Always Get This Way (Live from BBC Maida Vale) | YzcfWX42lBQ 38 Mariah: Always Get This Way by The Aces at Red Rocks 6/19/26 | nCU8pqbcW1Y 11 Karma: The Aces - Always Get This Way | Live From My Den
The Alan Parsons Project	Games People Play	SLi7Ljcy6n8	high	search	89	206	The Alan Parsons Project	The Alan Parsons Project - Games People Play (Official HD Video)	YKtzP5a-yJ4 75 The Alan Parsons Project: Games People Play (Single Edit) | wZC6NyrGDcQ 41 josejam1: THE ALAN PARSONS PROJECT-GAMES PEOPLE PLAY | DCk5t1UChTM 40 Song Lyrics HD: The Alan Parsons Project - Games People Play (Lyrics HD)
The Allman Brothers Band	Ramblin' Man	Wa4DCp6cl2U	low	search	64	288	Allman Brothers Band	The Allman Brothers Band - Ramblin' Man (Lyric Video)	UCmU1G8s-eo 52 Allman Brothers Band: Ramblin' Man | 68X8o0S7vJc 41 SlowhandSolos: The Allman Brothers Band - Ramblin' Man | CD3psGt38NI 38 VolunteerJamCDB: The Allman Brothers Band - Ramblin' Man - Volunteer Jam VI
The Avett Brothers	Kick Drum Heart	exPe6k3mB7Y	high	search	79	175	The Avett Brothers	Kick Drum Heart	"3vlt00iCUzA 46 Austin City Limits: The Avett Brothers on Austin City Limits ""Kick Drum Heart"" | IxIl4zGrFBA 40 101.9 KINK.FM: The Avett Brothers - Kick Drum Heart (Bing Lounge) | Ut_hdBz89b4 39 Ryan Forney: Kick Drum Heart - The Avett Brothers"
The Avett Brothers	Love Of A Girl	0roJ7kb5JHo	high	search	87	197	The Avett Brothers	The Avett Brothers - Love Of A Girl (stop-motion, multimedia version)	Y0ysNAfLdX4 41 Tilles Center for Performing Arts LIU Post: Love of a Girl - The Avett Brothers NYE 2025 | IpKa52F7TOg 39 Jack Poynor Mostly Concert Videos (mostly): The Avett Brothers - Love of a Girl, Willie’s 4th of July Pic | UhRjYMCCpOU 32 Jack Poynor Mostly Concert Videos (mostly): Avett Brothers - Love of a Girl, Harrah’s Cherokee Center, As
The Avett Brothers	Orion's Belt	GoTAObKUjhE	high	search	95	186	The Avett Brothers	The Avett Brothers - Orion's Belt (Official Video)	SPNIY-Md4Zg 41 Jack Poynor Mostly Concert Videos (mostly): The Avett Brothers - Orion’s Belt, Smart Financial Centre, Su | D8F489NO93Y 40 Jack Poynor Mostly Concert Videos (mostly): The Avett Brothers - Orion’s Belt, Red Rocks Amphitheatre, Mo | 74-4wkmVEsM 38 Bill Lawton: The Avett Brothers “Orion’s Belt” Musik Fest 2025 Bethlehem, PA
The B-52's	Legal Tender	mBRr_TqLDf4	low	search	55	220	RHINO	The B-52's - Legal Tender (Official Music Video)	"-Gml01lvUao 42 Scott Smith: The B-52s -- ""Legal Tender"" (2014 remaster) | cpMN04pr6oE 41 booboobay1: The B-52's Legal Tender | 2-jDcv9BiD8 40 Connor Clements: The B-52's, Legal Tender, IndigO2 London 2013 HD HQ Audio"
The B-52's	Love Shack	7puAydZ5Fbo	high	search	79	263	The B-52s	Love Shack (Edit) [2019 Remaster]	O5mfIPZ_VJ4 78 The B-52s: Love Shack | 9SOryJvTAGs 55 RHINO: The B-52's - Love Shack (Official Music Video) | cmCTrIC-pBY 38 New vibe: The B-52's - Love Shack (Lyrics) (From tick, tick..Boom)
The B-52's	Summer Of Love	AIvpeA2pzhg	high	search	79	242	The B-52s	Summer of Love	FS7OFQ_Z4vw 78 The B-52s: Summer of Love | PZOWf52lkMM 39 booboobay1: The B-52's Summer of Love | QwvQ-CPK0Z0 30 STARCK84: B-52's - Summer of Love (Extended Version)
The Band CAMINO	Holly!	ovFaHqUhvzE	high	search	95	189	The Band CAMINO	The Band CAMINO - HOLLY! (Official Video)	PkyhwG9zBGU 41 OnLyrics United States 🇺🇸: The Band CAMINO - Holly! (Lyrics) | u4zvhOQmRC0 40 Roadie Wannabe: The Band Camino - Holly - Seattle, WA - Climate Pledge Arena | KbjKiRTBbBc 38 OnLyrics United States 🇺🇸: The Band CAMINO - Holly! (Lyrics)
The Band CAMINO	Nostalgia	qEErDupZU6g	high	search	95	194	The Band CAMINO	The Band CAMINO - Nostalgia (Official Audio)	9_l9C90fJf8 40 K8 Concerts: Nostalgia | The Band CAMINO | The Taking Shape Tour | Des Moines, IA | July 19, 2024 | o9RDMYz0CjI 26 The Band CAMINO: The Band CAMINO - Infinity (Official Video) | XFDzI5JTIxs 11 jrdlzdmusic: The Band CAMINO - Nostalgia (Live in Orlando, FL, 7/29/24)
The Beach Boys	Fun, Fun, Fun	TKqCcYt5bxU	high	search	85	135	The Beach Boys	The Beach Boys - Fun, Fun, Fun (Visualizer)	VF_o-N0fhZ0 81 The Beach Boys: Fun, Fun, Fun (Remastered 2001) | Y8Xe8sV6-b0 75 The Beach Boys: Fun, Fun, Fun (Mono) | klUs9CjDoRw 39 rainbow4121: Fun, Fun, Fun - The Beach Boys (with lyrics)
The Beach Boys	Good Vibrations	apBWI6xrbLY	high	search	95	215	The Beach Boys	The Beach Boys - Good Vibrations (Official Music Video)	"jkPyB-g3asI 76 The Beach Boys: Good Vibrations | fL3HO0gf0Co 60 The Ed Sullivan Show and The Beach Boys: The Beach Boys ""Good Vibrations"" on The Ed Sullivan Show | DsY4Es5p6UM 50 The Beach Boys: Good Vibrations (2021 Stereo Mix)"
